20210103,20,201
20210103,16,213
20210103,15,230
20210103,13,129
20210103,14,223
20210103,13,185
20210103,10,250
20210103,11,231
20210103,16,269
20210103,16,148
20210103,10,240
20210103,14,145
20210103,19,298
20210103,13,229
20210103,17,262
20210103,11,131
20210103,11,141
20210103,17,290
20210103,20,169
20210103,10,241
20210103,12,287
20210103,11,158
20210103,16,156
20210103,15,105
20210103,17,285
20210103,13,198
20210103,11,266
20210103,13,239
20210103,11,120
20210103,15,220
20210103,11,117
20210103,16,283
20210103,17,155
20210103,20,166
20210103,20,183
20210103,10,269
20210103,12,185
20210103,17,147
20210103,20,183
20210103,20,183
20210103,15,283
20210103,18,265
20210104,17,157
20210104,12,236
20210104,14,182
20210104,19,113
20210104,15,110
20210104,16,214
20210104,20,215
20210104,12,185
20210104,19,227
20210104,19,227
20210104,11,172
20210104,17,217
20210104,15,153
20210104,14,193
20210104,11,228
20210104,13,260
20210104,16,182
20210104,16,182
20210104,15,284
20210104,19,200
20210104,19,265
20210104,17,136
20210104,14,150
20210104,11,124
20210104,12,297
20210104,11,206
20210104,13,125
20210104,13,194
20210104,16,225
20210104,12,146
20210104,12,105
20210104,13,249
20210104,10,184
20210104,18,287
20210104,19,222
20210104,18,136
20210104,10,280
20210104,18,134
20210104,16,134
20210104,17,129
20210104,18,168
20210104,12,208
20210104,12,191
20210104,18,109
20210104,18,197
20210104,13,237
20210105,16,136
20210105,11,211
20210105,11,211
20210105,17,283
20210105,17,189
20210105,12,236
20210105,19,280
20210105,14,298
20210105,14,105
20210105,11,216
20210105,13,258
20210105,19,198
20210105,17,123
20210105,10,113
20210105,16,300
20210105,18,146
20210105,15,266
20210105,12,300
20210105,12,300
20210105,18,290
20210105,17,216
20210105,19,223
20210105,15,268
20210105,14,186
20210105,11,108
20210105,12,174
20210105,16,134
20210105,19,135
20210105,16,134
20210105,10,102
20210105,19,190
20210105,19,190
20210105,15,169
20210105,18,134
20210105,18,202
20210105,12,174
20210105,18,139
20210105,16,105
20210105,12,230
20210105,18,223
20210105,12,254
20210105,14,170
20210105,14,170
20210105,14,130
20210105,14,130
20210105,14,166
20210105,10,131
20210105,10,194
20210105,10,202
20210105,14,251
20210105,14,167
20210105,11,171
20210105,13,120
20210105,20,171
20210105,12,218
20210105,12,218
20210105,16,274
20210105,17,221
20210106,10,143
20210106,12,183
20210106,12,183
20210106,18,129
20210106,17,296
20210106,17,296
20210106,13,212
20210106,13,209
20210106,10,215
20210106,11,270
20210106,11,270
20210106,12,243
20210106,10,252
20210106,14,148
20210106,18,170
20210106,19,174
20210106,15,281
20210106,20,131
20210106,17,201
20210106,12,293
20210106,12,293
20210106,13,223
20210106,12,208
20210106,16,201
20210106,18,155
20210106,19,227
20210106,19,154
20210106,18,207
20210106,11,226
20210106,11,245
20210106,17,161
20210106,16,293
20210106,14,185
20210106,14,236
20210106,16,210
20210106,12,210
20210106,12,172
20210106,15,146
20210106,15,146
20210106,13,293
20210106,20,215
20210106,20,215
20210106,11,136
20210106,13,181
20210106,19,275
20210106,16,278
20210106,10,188
20210106,13,110
20210106,20,251
20210106,20,251
20210106,11,131
20210106,15,150
20210107,10,167
20210107,17,167
20210107,14,258
20210107,10,241
20210107,18,275
20210107,15,141
20210107,11,200
20210107,13,171
20210107,17,231
20210107,10,119
20210107,20,255
20210107,18,218
20210107,18,244
20210107,13,170
20210107,16,158
20210107,16,260
20210107,11,185
20210107,16,199
20210107,19,126
20210107,17,125
20210107,17,178
20210107,18,284
20210107,19,226
20210107,12,163
20210107,18,274
20210107,12,108
20210107,14,191
20210107,17,250
20210107,11,197
20210107,20,117
20210107,20,117
20210107,12,113
20210107,12,128
20210107,20,209
20210107,12,164
20210107,15,143
20210107,16,275
20210107,19,226
20210107,13,187
20210107,19,238
20210107,12,206
20210108,20,243
20210108,16,226
20210108,16,226
20210108,19,189
20210108,19,144
20210108,14,236
20210108,12,295
20210108,14,238
20210108,13,179
20210108,19,276
20210108,18,207
20210108,14,112
20210108,12,246
20210108,12,147
20210108,15,153
20210108,12,109
20210108,11,127
20210108,13,170
20210108,16,147
20210108,17,294
20210108,20,224
20210108,13,149
20210108,14,259
20210108,16,233
20210108,16,239
20210108,19,164
20210108,19,283
20210108,19,247
20210108,12,140
20210108,12,141
20210108,13,199
20210108,12,174
20210108,18,256
20210108,12,143
20210108,10,188
20210108,20,280
20210108,11,204
20210108,17,189
20210108,11,181
20210108,12,187
20210108,13,138
20210108,12,103
20210108,16,204
20210109,15,227
20210109,10,171
20210109,15,219
20210109,16,145
20210109,16,284
20210109,14,270
20210109,11,278
20210109,17,287
20210109,20,285
20210109,19,272
20210109,17,261
20210109,19,115
20210109,16,240
20210109,13,231
20210109,11,211
20210109,19,151
20210109,10,258
20210109,19,202
20210109,18,112
20210109,19,147
20210109,10,208
20210109,13,242
20210109,14,259
20210109,12,105
20210109,15,178
20210109,18,208
20210109,18,208
20210109,20,202
20210109,16,133
20210109,12,255
20210109,14,170
20210109,17,226
20210109,20,216
20210109,18,257
20210109,14,192
20210109,12,238
20210109,16,276
20210109,19,232
20210109,11,196
20210109,16,111
20210109,17,220
20210109,13,276
20210109,13,151
20210109,12,174
20210109,17,256
20210109,18,173
20210109,19,217
20210109,13,237
20210109,19,220
20210109,13,291
20210109,19,291
20210109,20,120
20210109,20,120
20210109,10,294
20210109,16,238
20210109,10,211
20210109,20,231
20210109,18,287
20210109,18,141
20210109,12,164
20210109,20,131
20210109,13,176
20210109,20,182
20210109,10,198
20210109,14,217
20210109,17,129
20210109,16,216
20210110,18,249
20210110,19,262
20210110,19,262
20210110,12,242
20210110,10,176
20210110,13,135
20210110,20,218
20210110,14,126
20210110,17,125
20210110,17,194
20210110,10,169
20210110,12,100
20210110,20,124
20210110,15,266
20210110,12,168
20210110,19,283
20210110,13,271
20210110,15,101
20210110,13,211
20210110,19,261
20210110,11,181
20210110,11,181
20210110,17,274
20210110,18,128
20210110,17,206
20210110,18,217
20210110,18,217
20210110,10,277
20210110,11,287
20210110,15,253
20210110,18,266
20210110,18,221
20210110,19,251
20210110,14,230
20210110,16,226
20210110,12,250
20210111,19,267
20210111,14,205
20210111,20,233
20210111,20,282
20210111,17,241
20210111,10,156
20210111,13,288
20210111,12,171
20210111,16,165
20210111,19,291
20210111,16,260
20210111,18,127
20210111,12,245
20210111,15,103
20210111,15,189
20210111,18,234
20210111,20,139
20210111,14,103
20210111,14,188
20210111,15,123
20210111,18,217
20210111,18,217
20210111,12,199
20210111,16,274
20210111,15,236
20210111,11,288
20210111,19,124
20210111,13,174
20210111,13,265
20210111,19,134
20210111,17,122
20210111,16,241
20210111,19,290
20210111,12,245
20210111,10,289
20210111,10,263
20210111,18,244
20210111,15,163
20210111,16,217
20210111,16,111
20210111,11,184
20210111,19,240
20210111,11,245
20210111,13,208
20210112,18,155
20210112,13,175
20210112,18,181
20210112,14,215
20210112,12,148
20210112,12,148
20210112,17,162
20210112,19,269
20210112,18,181
20210112,19,187
20210112,16,238
20210112,14,167
20210112,19,152
20210112,13,263
20210112,15,128
20210112,13,131
20210112,20,121
20210112,18,176
20210112,18,176
20210112,17,288
20210112,19,277
20210112,20,151
20210112,17,107
20210112,16,133
20210112,17,112
20210112,18,173
20210112,18,137
20210112,18,178
20210112,19,272
20210112,16,136
20210112,15,178
20210112,19,215
20210112,19,265
20210112,18,145
20210112,15,248
20210112,19,259
20210112,14,231
20210112,16,262
20210112,17,291
20210112,12,185
20210113,13,212
20210113,13,212
20210113,16,173
20210113,15,174
20210113,17,213
20210113,20,256
20210113,17,103
20210113,10,128
20210113,17,280
20210113,16,123
20210113,13,107
20210113,12,113
20210113,11,271
20210113,17,253
20210113,20,268
20210113,12,293
20210113,19,223
20210113,18,217
20210113,10,266
20210113,16,104
20210113,19,122
20210113,11,249
20210113,16,155
20210113,19,168
20210113,11,197
20210113,18,289
20210113,20,211
20210113,14,168
20210113,20,161
20210113,17,120
20210113,11,249
20210113,11,132
20210113,13,229
20210114,15,179
20210114,12,176
20210114,10,201
20210114,18,115
20210114,14,186
20210114,12,299
20210114,14,204
20210114,20,246
20210114,11,256
20210114,15,279
20210114,14,146
20210114,17,285
20210114,15,214
20210114,15,150
20210114,19,130
20210114,12,136
20210114,18,228
20210114,12,214
20210114,16,123
20210114,17,219
20210114,13,190
20210114,13,116
20210114,19,165
20210114,13,252
20210114,13,155
20210114,11,177
20210114,10,117
20210114,11,181
20210114,17,158
20210114,12,299
20210114,11,248
20210114,19,241
20210114,11,177
20210114,18,212
20210114,17,151
20210114,15,207
20210114,19,232
20210114,14,104
20210114,18,207
20210114,18,287
20210114,17,255
20210114,19,259
20210114,11,286
20210114,18,133
20210114,18,109
20210114,20,253
20210114,14,199
20210114,12,157
20210114,13,107
20210114,14,192
20210114,16,297
20210114,16,134
20210114,10,107
20210114,18,215
20210114,10,102
20210114,10,102
20210114,12,110
20210114,10,154
20210114,17,277
20210114,16,234
20210114,16,134
20210114,20,139
20210115,10,247
20210115,16,200
20210115,16,171
20210115,15,132
20210115,13,176
20210115,20,122
20210115,20,163
20210115,12,143
20210115,13,272
20210115,12,128
20210115,15,284
20210115,12,154
20210115,12,244
20210115,20,146
20210115,20,175
20210115,12,270
20210115,12,235
20210115,16,221
20210115,11,257
20210115,17,272
20210115,19,220
20210115,11,206
20210115,13,225
20210115,19,250
20210115,17,235
20210115,17,252
20210115,12,224
20210115,20,156
20210115,20,256
20210115,15,101
20210115,10,276
20210115,16,211
20210115,11,292
20210115,14,194
20210115,16,228
20210115,17,173
20210115,16,272
20210115,19,253
20210115,11,157
20210115,13,118
20210115,12,265
20210115,12,198
20210115,19,203
20210115,18,141
20210115,12,273
20210115,16,141
20210115,10,211
20210115,10,211
20210115,12,256
20210115,12,242
20210115,17,255
20210115,20,129
20210115,18,220
20210115,19,155
20210115,13,230
20210116,20,195
20210116,17,109
20210116,11,139
20210116,10,132
20210116,18,297
20210116,20,236
20210116,11,186
20210116,11,139
20210116,11,140
20210116,14,290
20210116,18,167
20210116,20,253
20210116,17,141
20210116,10,212
20210116,10,212
20210116,14,215
20210116,19,133
20210116,20,225
20210116,16,238
20210116,19,210
20210116,16,219
20210116,16,101
20210116,19,214
20210116,13,223
20210116,11,193
20210116,10,106
20210116,11,270
20210116,15,165
20210116,13,113
20210116,12,291
20210116,13,204
20210116,20,242
20210116,20,242
20210116,14,109
20210116,10,273
20210116,17,299
20210116,20,227
20210116,20,106
20210116,13,243
20210116,10,257
20210116,20,274
20210116,16,189
20210116,14,261
20210117,15,280
20210117,12,196
20210117,16,254
20210117,18,226
20210117,20,229
20210117,18,292
20210117,17,225
20210117,18,216
20210117,18,252
20210117,18,252
20210117,18,265
20210117,10,162
20210117,16,262
20210117,14,252
20210117,17,189
20210117,10,187
20210117,16,293
20210117,16,293
20210117,17,193
20210117,14,274
20210117,20,156
20210117,16,226
20210117,14,129
20210117,13,258
20210117,10,195
20210117,18,128
20210117,16,261
20210117,15,276
20210117,17,169
20210117,18,249
20210117,18,261
20210117,16,278
20210117,13,233
20210117,14,272
20210117,17,159
20210117,19,161
20210117,20,175
20210117,12,103
20210117,13,263
20210117,19,145
20210117,13,105
20210117,14,218
20210117,14,218
20210117,14,113
20210118,10,297
20210118,10,290
20210118,20,235
20210118,20,162
20210118,13,225
20210118,15,260
20210118,13,239
20210118,18,213
20210118,20,134
20210118,20,204
20210118,13,181
20210118,14,227
20210118,15,114
20210118,17,130
20210118,12,294
20210118,11,178
20210118,15,236
20210118,19,217
20210118,16,215
20210118,15,296
20210118,17,236
20210118,17,156
20210118,16,175
20210118,15,181
20210118,11,158
20210118,19,194
20210118,15,263
20210118,20,289
20210118,19,126
20210118,16,264
20210118,15,279
20210118,14,228
20210118,10,116
20210118,20,259
20210118,15,208
20210118,10,237
20210118,20,217
20210118,20,277
20210118,11,163
20210118,13,190
20210118,13,108
20210118,16,195
20210118,11,280
20210118,15,271
20210118,15,204
20210118,20,188
20210118,12,239
20210118,19,194
20210118,19,299
20210118,19,299
20210118,12,252
20210118,12,162
20210118,12,162
20210118,13,224
20210118,13,235
20210118,20,127
20210119,10,101
20210119,14,183
20210119,12,284
20210119,10,177
20210119,15,172
20210119,19,197
20210119,13,183
20210119,14,173
20210119,20,292
20210119,11,121
20210119,13,205
20210119,11,235
20210119,18,104
20210119,17,237
20210119,14,142
20210119,20,298
20210119,12,123
20210119,13,213
20210119,13,237
20210119,20,183
20210119,18,206
20210119,14,205
20210119,13,163
20210119,10,210
20210119,15,281
20210119,13,271
20210119,10,257
20210119,18,178
20210119,12,226
20210119,15,101
20210119,19,149
20210119,14,182
20210119,16,210
20210119,20,222
20210119,18,119
20210119,18,119
20210119,14,300
20210119,18,148
20210119,14,115
20210119,16,276
20210119,18,177
20210119,16,282
20210119,10,118
20210119,20,164
20210119,12,271
20210119,17,207
20210119,18,199
20210119,12,238
20210119,18,115
20210119,12,168
20210120,15,265
20210120,15,223
20210120,11,152
20210120,18,190
20210120,18,190
20210120,15,152
20210120,12,256
20210120,19,273
20210120,17,281
20210120,10,197
20210120,18,179
20210120,20,191
20210120,14,109
20210120,18,227
20210120,18,227
20210120,19,288
20210120,13,162
20210120,12,165
20210120,16,209
20210120,20,203
20210120,20,235
20210120,16,121
20210120,14,151
20210120,10,237
20210120,10,205
20210120,14,177
20210120,18,236
20210120,11,264
20210120,15,207
20210120,13,136
20210120,20,155
20210120,16,201
20210120,20,144
20210120,17,188
20210120,11,222
20210120,11,222
20210120,20,173
20210120,17,239
20210120,17,144
20210120,16,216
20210120,11,245
20210120,18,165
20210120,13,256
20210120,12,150
20210120,13,131
20210120,15,220
20210120,20,258
20210120,11,155
20210120,17,145
20210120,10,219
20210120,12,120
20210120,12,120
20210120,13,270
20210120,13,185
20210120,17,294
20210120,19,118
20210120,11,222
20210120,15,219
20210120,10,228
20210120,13,255
20210120,20,127
20210120,20,127
20210120,15,108
20210120,16,155
20210120,12,206
20210120,19,195
20210120,20,121
20210120,16,280
20210120,15,214
20210120,13,209
20210120,20,232
20210120,14,207
20210120,17,188
20210120,10,135
20210121,17,174
20210121,10,227
20210121,16,169
20210121,20,181
20210121,19,234
20210121,16,283
20210121,10,141
20210121,11,295
20210121,11,206
20210121,20,244
20210121,13,185
20210121,17,287
20210121,17,287
20210121,10,177
20210121,13,110
20210121,20,268
20210121,13,151
20210121,18,248
20210121,20,300
20210121,19,146
20210121,17,268
20210121,20,243
20210121,15,160
20210121,18,235
20210121,10,109
20210121,15,233
20210121,19,122
20210121,20,161
20210121,17,109
20210121,19,147
20210121,17,267
20210121,17,267
20210121,14,249
20210121,18,137
20210121,20,252
20210121,20,252
20210121,16,152
20210121,14,232
20210121,18,245
20210121,17,190
20210121,14,203
20210121,14,203
20210121,18,143
20210121,12,227
20210121,18,102
20210121,17,109
20210121,10,246
20210121,13,175
20210121,14,134
20210121,15,138
20210121,20,155
20210121,16,191
20210121,12,145
20210121,18,192
20210121,14,115
20210121,15,109
20210121,15,215
20210121,17,189
20210121,11,117
20210122,17,221
20210122,10,141
20210122,14,297
20210122,11,163
20210122,13,195
20210122,19,239
20210122,11,218
20210122,12,120
20210122,20,140
20210122,16,229
20210122,10,299
20210122,10,130
20210122,10,143
20210122,19,122
20210122,18,126
20210122,16,275
20210122,14,254
20210122,15,180
20210122,18,112
20210122,16,117
20210122,14,127
20210122,11,219
20210122,17,122
20210122,18,124
20210122,11,241
20210122,15,122
20210122,17,238
20210122,19,123
20210122,14,100
20210122,16,157
20210122,12,221
20210122,11,112
20210122,14,223
20210122,15,145
20210122,17,199
20210122,12,241
20210122,19,204
20210122,17,170
20210122,15,293
20210122,18,170
20210123,11,284
20210123,16,237
20210123,12,286
20210123,17,211
20210123,17,136
20210123,17,136
20210123,10,228
20210123,12,197
20210123,19,113
20210123,16,197
20210123,12,261
20210123,10,181
20210123,17,185
20210123,13,249
20210123,15,162
20210123,14,202
20210123,14,300
20210123,14,132
20210123,19,126
20210123,10,177
20210123,13,169
20210123,11,105
20210123,13,252
20210123,10,176
20210123,13,231
20210123,20,138
20210123,20,270
20210123,15,235
20210123,11,273
20210123,20,291
20210123,11,147
20210123,19,143
20210123,12,233
20210123,16,176
20210123,15,168
20210123,12,189
20210123,16,106
20210123,16,262
20210123,12,224
20210123,16,122
20210123,12,278
20210123,18,215
20210123,15,125
20210123,11,278
20210123,12,232
20210123,19,204
20210123,14,295
20210123,11,273
20210123,15,293
20210123,18,119
20210123,10,102
20210123,17,168
20210123,20,266
20210123,11,286
20210123,14,172
20210123,10,187
20210123,19,251
20210123,10,267
20210123,20,140
20210123,10,234
20210123,11,216
20210123,11,216
20210123,13,160
20210123,10,195
20210123,20,165
20210123,18,276
20210123,18,276
20210123,15,101
20210123,20,260
20210124,10,295
20210124,20,164
20210124,17,201
20210124,10,288
20210124,17,251
20210124,18,129
20210124,16,241
20210124,17,284
20210124,20,200
20210124,20,192
20210124,12,209
20210124,10,282
20210124,18,200
20210124,11,181
20210124,14,220
20210124,18,189
20210124,18,279
20210124,10,214
20210124,10,214
20210124,13,104
20210124,12,147
20210124,12,147
20210124,19,208
20210124,14,161
20210124,10,110
20210124,13,168
20210124,15,153
20210124,14,163
20210124,11,107
20210124,20,255
20210124,16,131
20210124,19,137
20210124,15,290
20210124,15,170
20210124,12,250
20210124,16,249
20210124,18,274
20210124,13,110
20210124,13,110
20210124,20,117
20210124,20,279
20210124,14,241
20210124,15,245
20210124,15,245
20210124,13,284
20210124,13,245
20210124,15,247
20210124,13,162
20210124,10,148
20210125,11,261
20210125,11,197
20210125,14,104
20210125,19,182
20210125,17,177
20210125,15,265
20210125,11,200
20210125,19,262
20210125,13,234
20210125,16,208
20210125,11,236
20210125,16,203
20210125,19,166
20210125,11,117
20210125,19,253
20210125,17,192
20210125,13,115
20210125,17,143
20210125,14,214
20210125,14,214
20210125,15,273
20210125,14,257
20210125,11,268
20210125,19,276
20210125,16,114
20210125,15,158
20210125,17,146
20210125,16,167
20210125,19,286
20210125,14,241
20210125,14,275
20210125,14,217
20210125,14,288
20210125,19,145
20210125,10,220
20210125,14,130
20210125,11,104
20210125,19,187
20210125,17,105
20210125,16,298
20210125,15,289
20210125,14,156
20210125,18,243
20210125,11,184
20210125,11,184
20210126,16,248
20210126,16,134
20210126,10,171
20210126,12,132
20210126,12,196
20210126,17,220
20210126,11,110
20210126,15,103
20210126,17,114
20210126,16,197
20210126,11,280
20210126,14,238
20210126,18,180
20210126,15,214
20210126,18,156
20210126,18,156
20210126,16,181
20210126,16,181
20210126,13,192
20210126,20,131
20210126,15,102
20210126,14,227
20210126,14,198
20210126,20,187
20210126,20,261
20210126,15,106
20210126,19,278
20210126,20,180
20210126,15,191
20210126,17,212
20210126,16,242
20210126,18,136
20210126,18,224
20210126,20,117
20210126,16,150
20210126,19,172
20210126,12,248
20210126,12,199
20210126,16,185
20210126,12,159
20210127,19,272
20210127,12,220
20210127,10,188
20210127,15,128
20210127,15,107
20210127,16,280
20210127,19,256
20210127,20,295
20210127,14,227
20210127,18,254
20210127,12,190
20210127,16,289
20210127,11,225
20210127,14,120
20210127,12,209
20210127,17,160
20210127,15,280
20210127,20,216
20210127,17,204
20210127,13,248
20210127,13,227
20210127,16,295
20210127,16,295
20210127,10,141
20210127,15,193
20210127,19,286
20210127,13,231
20210127,17,173
20210127,11,272
20210127,16,220
20210127,17,163
20210127,17,126
20210127,10,217
20210127,16,101
20210127,11,110
20210127,12,209
20210127,18,238
20210127,19,202
20210127,15,256
20210127,20,260
20210127,12,231
20210127,18,297
20210127,10,262
20210127,17,197
20210127,10,206
20210127,19,225
20210127,10,169
20210128,11,241
20210128,20,126
20210128,20,223
20210128,16,224
20210128,14,196
20210128,14,123
20210128,12,123
20210128,11,109
20210128,11,266
20210128,10,145
20210128,17,102
20210128,17,117
20210128,12,253
20210128,20,279
20210128,19,120
20210128,19,123
20210128,13,278
20210128,15,125
20210128,16,201
20210128,18,181
20210128,18,141
20210128,18,141
20210128,18,114
20210128,13,243
20210128,20,238
20210128,19,193
20210128,14,238
20210128,17,246
20210128,11,207
20210128,19,172
20210128,12,180
20210128,18,273
20210128,10,147
20210128,14,134
20210128,14,174
20210128,16,171
20210128,19,184
20210128,12,119
20210128,15,210
20210128,19,124
20210128,19,221
20210128,20,226
20210128,20,226
20210128,19,192
20210128,16,246
20210128,11,101
20210128,17,212
20210128,16,257
20210128,16,257
20210128,11,107
20210128,13,262
20210128,11,268
20210128,12,112
20210128,10,251
20210128,20,103
20210128,12,160
20210128,13,294
20210128,13,294
20210128,13,111
20210129,15,188
20210129,11,294
20210129,18,156
20210129,18,156
20210129,14,229
20210129,17,150
20210129,10,169
20210129,20,163
20210129,12,169
20210129,12,116
20210129,13,140
20210129,12,212
20210129,20,242
20210129,18,213
20210129,12,215
20210129,19,127
20210129,11,270
20210129,11,265
20210129,11,176
20210129,15,163
20210129,16,257
20210129,15,263
20210129,13,157
20210129,13,155
20210129,17,243
20210129,17,243
20210129,13,263
20210129,18,178
20210129,20,174
20210129,17,171
20210129,13,214
20210129,12,171
20210129,12,171
20210129,11,163
20210129,10,279
20210129,12,214
20210129,17,203
20210129,14,221
20210129,17,190
20210129,15,217
20210129,12,198
20210129,17,113
20210129,20,136
20210129,19,102
20210129,18,276
20210129,13,212
20210129,13,212
20210129,12,228
20210129,13,266
20210129,15,198
20210129,15,244
20210129,10,200
20210129,12,172
20210129,18,130
20210129,14,130
20210129,14,235
20210129,12,185
20210129,13,144
20210129,18,283
20210129,14,143
20210129,19,163
20210129,13,157
20210129,12,222
20210129,18,123
20210129,11,194
20210129,18,255
20210129,12,191
20210129,19,264
20210130,18,133
20210130,14,286
20210130,12,116
20210130,20,294
20210130,10,231
20210130,17,250
20210130,11,120
20210130,14,230
20210130,14,230
20210130,10,126
20210130,17,169
20210130,19,180
20210130,12,230
20210130,20,185
20210130,19,179
20210130,11,198
20210130,13,160
20210130,20,258
20210130,20,137
20210130,13,296
20210130,20,150
20210130,19,149
20210130,19,101
20210130,15,163
20210130,16,177
20210130,18,188
20210130,13,116
20210130,20,187
20210130,19,102
20210130,12,119
20210130,17,258
20210130,19,246
20210130,13,279
20210130,16,147
20210130,14,250
20210130,19,295
20210130,12,238
20210130,15,273
20210130,18,233
20210130,15,278
20210130,19,191
20210130,11,220
20210130,10,200
20210130,14,127
20210130,20,231
20210130,18,228
20210130,19,116
20210130,15,291
20210130,19,300
20210130,15,170
20210130,13,165
20210130,10,204
20210131,20,169
20210131,20,265
20210131,10,182
20210131,18,254
20210131,15,144
20210131,15,256
20210131,13,136
20210131,15,177
20210131,20,114
20210131,11,149
20210131,18,136
20210131,19,158
20210131,10,205
20210131,20,100
20210131,20,177
20210131,14,182
20210131,11,157
20210131,14,257
20210131,14,210
20210131,14,256
20210131,14,256
20210131,10,241
20210131,13,157
20210131,11,117
20210131,20,183
20210131,10,218
20210131,16,240
20210131,14,288
20210131,12,248
20210131,20,217
20210131,13,252
20210131,10,264
20210131,17,164
20210131,11,282
20210131,14,149
20210131,14,104
20210131,16,107
20210131,16,169
20210131,13,149
20210131,16,175
20210131,10,199
20210131,17,230
20210131,15,182
20210131,15,175
20210131,18,260
20210131,14,243
20210131,15,276
20210131,12,234
20210131,12,198
20210131,15,183
20210131,13,282
20210131,15,189
20210131,20,105
20210131,10,113
20210201,15,184
20210201,11,276
20210201,20,279
20210201,17,187
20210201,15,100
20210201,12,119
20210201,19,167
20210201,16,236
20210201,11,199
20210201,11,199
20210201,19,277
20210201,17,281
20210201,15,231
20210201,16,216
20210201,10,293
20210201,17,265
20210201,11,103
20210201,14,205
20210201,20,242
20210201,13,236
20210201,19,141
20210201,12,183
20210201,19,125
20210201,17,237
20210201,11,147
20210201,10,283
20210201,14,105
20210201,19,219
20210201,12,117
20210201,11,230
20210201,19,189
20210201,20,141
20210201,14,203
20210201,18,177
20210201,19,270
20210201,16,156
20210202,12,157
20210202,11,277
20210202,16,253
20210202,20,102
20210202,16,277
20210202,20,156
20210202,13,281
20210202,15,210
20210202,10,271
20210202,13,276
20210202,20,211
20210202,20,211
20210202,14,289
20210202,10,117
20210202,14,245
20210202,14,128
20210202,17,292
20210202,13,177
20210202,20,141
20210202,14,188
20210202,14,150
20210202,10,229
20210202,18,160
20210202,20,263
20210202,16,180
20210202,17,207
20210202,11,141
20210202,12,273
20210202,10,293
20210202,12,128
20210202,12,267
20210202,20,114
20210202,19,111
20210202,12,297
20210202,17,212
20210202,12,185
20210202,10,197
20210202,11,215
20210202,17,200
20210202,20,248
20210202,16,243
20210202,15,152
20210202,10,110
20210202,17,122
20210202,20,295
20210202,16,241
20210202,15,247
20210203,11,212
20210203,10,237
20210203,18,276
20210203,20,270
20210203,13,220
20210203,17,111
20210203,20,296
20210203,14,212
20210203,10,217
20210203,16,233
20210203,19,263
20210203,14,138
20210203,18,104
20210203,14,124
20210203,18,208
20210203,18,208
20210203,18,153
20210203,16,265
20210203,15,101
20210203,20,225
20210203,15,275
20210203,18,188
20210203,20,262
20210203,10,166
20210203,15,100
20210203,15,279
20210203,17,189
20210203,12,189
20210203,13,291
20210203,12,107
20210203,18,150
20210203,14,147
20210203,13,114
20210203,17,135
20210203,13,140
20210204,10,214
20210204,16,123
20210204,18,177
20210204,10,162
20210204,18,245
20210204,14,297
20210204,10,294
20210204,10,285
20210204,17,300
20210204,10,158
20210204,16,222
20210204,12,117
20210204,13,151
20210204,14,153
20210204,20,177
20210204,15,242
20210204,17,255
20210204,16,183
20210204,12,187
20210204,10,180
20210204,12,223
20210204,17,151
20210204,13,252
20210204,20,102
20210204,16,264
20210204,14,270
20210204,16,168
20210204,13,256
20210204,20,203
20210204,18,296
